Id,ADR,Adults,Children,DepositType,IsRepeatedGuest,LeadTime,Meal
67816,125.7,2,0,No Deposit,0,178,No meal
37474,125.9,2,0,No Deposit,0,270,BB
65343,126,2,1,No Deposit,0,304,BB
65738,126,2,0,No Deposit,0,70,BB
111559,126,2,0,No Deposit,0,115,BB
79065,126,2,0,No Deposit,0,11,BB
111575,126,2,0,No Deposit,0,96,BB
67881,126,2,0,No Deposit,0,105,No meal
112135,126,2,0,No Deposit,0,165,BB
68505,126,2,0,No Deposit,0,125,BB
112128,126,2,0,No Deposit,0,128,BB
115211,126,2,0,No Deposit,0,126,BB
69643,126,2,0,No Deposit,0,156,No meal
92809,126,2,1,No Deposit,0,91,BB
110481,126,2,0,No Deposit,0,84,BB
67746,126,2,0,No Deposit,0,75,No meal
70151,126,2,0,No Deposit,0,96,No meal
110503,126,2,0,No Deposit,0,105,BB
113300,126,2,0,No Deposit,0,94,BB
113783,126,2,0,No Deposit,0,149,BB
110847,126,2,0,No Deposit,0,70,No meal
26333,126,2,0,No Deposit,0,208,BB
76951,126,2,0,No Deposit,0,8,BB
76551,126,2,0,No Deposit,0,3,BB
70120,126,2,0,No Deposit,0,51,No meal
96987,126,2,0,No Deposit,0,8,BB
112178,126,2,0,No Deposit,0,175,BB
111402,126,2,0,No Deposit,0,128,BB
36992,126,2,0,No Deposit,0,2,BB
69115,126,2,0,No Deposit,0,65,No meal
113859,126,2,0,No Deposit,0,48,BB
53911,126,2,0,No Deposit,0,66,BB
110492,126,2,0,No Deposit,0,97,BB
108905,126,2,0,No Deposit,0,58,BB
65297,126,2,0,No Deposit,0,47,BB
78872,126,2,0,No Deposit,0,24,BB
77535,126,2,0,No Deposit,0,1,BB
112713,126,2,0,No Deposit,0,150,BB
67415,126,2,0,No Deposit,0,128,No meal
69507,126,2,0,No Deposit,0,139,No meal
108542,126,2,0,No Deposit,0,59,BB
109481,126,2,0,No Deposit,0,68,BB
98888,126,2,0,No Deposit,0,44,BB
110565,126,2,0,No Deposit,0,104,BB
77386,126,2,0,No Deposit,1,3,BB
109893,126,2,0,No Deposit,0,66,BB
110876,126,2,0,No Deposit,0,160,BB
110610,126,2,0,No Deposit,0,104,BB
65913,126,2,0,No Deposit,0,82,BB
112727,126,2,0,No Deposit,0,158,No meal
111555,126,2,0,No Deposit,0,115,BB
78484,126,2,0,No Deposit,0,8,BB
112615,126,2,0,No Deposit,0,110,No meal
112940,126,2,0,No Deposit,0,83,No meal
68261,126,2,0,No Deposit,0,129,BB
60739,126,2,0,No Deposit,0,60,BB
70523,126,2,0,No Deposit,0,103,BB
110389,126,2,0,No Deposit,0,103,BB
118592,126,2,0,No Deposit,0,201,BB
111395,126,2,0,No Deposit,0,75,No meal
109623,126,2,0,No Deposit,0,69,BB
115811,126,2,0,No Deposit,0,128,BB
96187,126,2,0,No Deposit,0,55,BB
65397,126,2,0,No Deposit,0,147,BB
117491,126.19,2,0,No Deposit,0,1,No meal
89184,126.31,2,0,No Deposit,0,117,BB
110157,126.33,2,0,No Deposit,0,30,No meal
14605,126.5,2,0,No Deposit,1,29,HB
72673,126.6,2,0,No Deposit,0,214,BB
66411,126.65,2,0,No Deposit,0,16,BB
48396,126.75,2,0,No Deposit,0,5,BB
13437,126.8,2,1,No Deposit,0,203,BB
51651,126.9,2,0,No Deposit,0,129,BB
90283,126.9,2,0,No Deposit,0,139,BB
52771,126.9,2,0,No Deposit,0,65,BB
50916,126.9,2,0,No Deposit,0,49,BB
56667,126.9,2,0,No Deposit,0,163,BB
90234,126.9,2,0,No Deposit,0,124,BB
50268,126.9,2,0,No Deposit,0,34,BB
89981,126.9,2,0,No Deposit,0,128,BB
55838,126.9,2,0,No Deposit,0,174,BB
96359,126.9,2,0,No Deposit,0,154,BB
87238,126.9,2,0,No Deposit,0,88,BB
88021,126.9,2,0,No Deposit,0,46,BB
55846,126.9,2,0,No Deposit,0,249,BB
87862,126.9,2,0,No Deposit,0,32,BB
56128,126.9,2,0,No Deposit,0,144,BB
50969,126.9,2,0,No Deposit,0,87,BB
50537,126.9,2,0,No Deposit,0,80,BB
95942,127,2,0,No Deposit,0,18,No meal
10841,127,2,2,No Deposit,0,29,BB
87854,127,2,0,No Deposit,0,157,BB
21938,127,2,1,No Deposit,0,9,BB
45771,127,2,0,No Deposit,0,4,BB
116331,127,2,0,No Deposit,0,56,No meal
35851,127,2,0,No Deposit,0,1,BB
54902,127.05,2,1,No Deposit,0,33,HB
91801,127.1,2,0,No Deposit,0,43,BB
24042,127.14,2,2,No Deposit,0,76,BB
25617,127.2,2,0,No Deposit,0,147,BB
38274,127.28,2,1,No Deposit,0,199,BB
984,127.31,2,0,No Deposit,0,5,BB
112605,127.33,2,0,No Deposit,0,212,BB
59769,127.37,2,0,No Deposit,0,52,No meal
110435,127.5,2,0,No Deposit,0,14,No meal
89667,127.5,2,0,No Deposit,0,4,BB
105223,127.59,2,0,No Deposit,0,30,HB
50938,127.67,2,0,No Deposit,0,25,BB
86721,127.67,2,1,No Deposit,0,25,BB
85788,127.67,2,0,No Deposit,0,9,BB
68403,127.75,2,0,No Deposit,0,270,BB
49674,127.8,2,1,No Deposit,0,90,BB
49668,127.8,2,0,No Deposit,0,90,BB
105564,127.8,2,0,No Deposit,0,91,HB
12195,127.8,2,0,No Deposit,0,244,HB
94330,127.8,2,0,No Deposit,0,108,BB
54606,127.8,2,0,No Deposit,0,120,BB
107136,127.8,2,0,No Deposit,0,123,HB
108628,127.8,2,0,No Deposit,0,84,BB
11334,127.83,2,2,No Deposit,0,33,BB
59505,127.94,2,0,No Deposit,0,31,BB
113865,128,2,0,No Deposit,0,1,No meal
24330,128,2,0,No Deposit,0,71,BB
94036,128,2,0,No Deposit,0,3,No meal
106742,128,2,0,No Deposit,0,7,BB
18052,128,2,0,Non Refund,0,287,BB
96825,128,2,0,No Deposit,0,17,No meal
106892,128,2,0,No Deposit,0,3,BB
37125,128,2,0,No Deposit,0,245,BB
112162,128,2,0,No Deposit,0,246,BB
68246,128,2,0,Non Refund,0,26,BB
85219,128,2,1,No Deposit,0,5,BB
106708,128,2,0,No Deposit,0,16,BB
116656,128,2,0,No Deposit,0,26,No meal
90917,128,2,1,No Deposit,0,18,BB
104963,128,2,1,No Deposit,0,7,BB
98958,128.01,2,0,No Deposit,0,4,BB
24651,128.05,2,0,No Deposit,1,169,BB
110262,128.25,2,0,No Deposit,0,122,BB
37071,128.25,2,0,No Deposit,0,7,BB
110260,128.25,2,0,No Deposit,0,122,BB
110643,128.25,2,0,No Deposit,0,144,BB
110261,128.25,2,0,No Deposit,0,122,BB
51352,128.35,2,0,No Deposit,0,160,BB
86277,128.35,2,0,No Deposit,0,63,BB
94385,128.4,2,1,No Deposit,0,194,BB
110712,128.44,2,0,No Deposit,0,26,BB
42353,128.5,2,0,No Deposit,0,10,BB
69155,128.57,2,0,No Deposit,0,34,BB
107039,128.7,2,0,No Deposit,1,6,BB
13609,128.7,2,0,No Deposit,0,220,BB
90155,128.8,2,0,No Deposit,0,3,BB
88612,128.85,2,0,No Deposit,0,60,BB
53580,129,2,0,No Deposit,0,75,BB
85108,129,2,0,No Deposit,0,0,BB
111975,129,2,0,No Deposit,0,93,BB
13926,129,2,0,No Deposit,0,32,BB
89463,129,2,0,No Deposit,0,6,BB
47706,129,2,0,No Deposit,0,22,No meal
86190,129,2,0,No Deposit,0,0,BB
14610,129,2,0,No Deposit,0,235,HB
88268,129,2,0,No Deposit,0,1,No meal
24637,129,2,0,No Deposit,0,3,BB
1013,129,2,0,No Deposit,0,112,BB
24646,129,2,0,No Deposit,0,30,BB
76245,129,2,0,No Deposit,0,0,No meal
27332,129,2,0,No Deposit,0,10,BB
90287,129,2,1,No Deposit,0,18,BB
24562,129,2,0,No Deposit,0,54,BB
97668,129,2,0,No Deposit,0,11,No meal
89009,129,2,0,No Deposit,0,14,No meal
24337,129,2,0,No Deposit,0,53,BB
55238,129,2,0,No Deposit,0,13,No meal
115129,129,2,0,No Deposit,0,81,No meal
109246,129,2,1,No Deposit,0,35,BB
105368,129.1,2,1,No Deposit,0,88,BB
111098,129.2,2,0,No Deposit,0,11,BB
59057,129.25,2,1,No Deposit,0,12,BB
86131,129.33,2,0,No Deposit,0,9,BB
103594,129.5,2,0,No Deposit,0,0,HB
55855,129.6,2,0,No Deposit,0,112,BB
96920,129.6,2,0,No Deposit,0,116,BB
96223,129.6,2,0,No Deposit,0,109,BB
55610,129.6,2,0,No Deposit,0,109,BB
55617,129.6,2,0,No Deposit,0,100,BB
56175,129.6,2,0,No Deposit,0,113,BB
103498,129.7,2,0,No Deposit,0,35,HB
12532,129.7,2,0,No Deposit,0,192,HB
54904,129.73,2,0,No Deposit,0,29,No meal
56141,129.88,2,0,No Deposit,0,96,BB
47432,129.95,2,0,No Deposit,0,42,HB
69412,130,2,0,Non Refund,0,178,BB
113070,130,2,0,No Deposit,0,175,BB
113984,130,2,0,No Deposit,0,55,No meal
96755,130,2,0,No Deposit,0,48,BB
69095,130,2,0,No Deposit,0,18,No meal
59857,130,2,0,No Deposit,0,38,BB
110737,130,2,0,No Deposit,0,1,BB
67405,130,2,0,Non Refund,0,183,BB
47984,130,2,0,Non Refund,0,161,HB
110182,130,2,0,No Deposit,0,140,BB
51867,130,2,0,Non Refund,0,213,BB
90134,130,2,0,No Deposit,0,107,BB
66485,130,2,0,No Deposit,0,140,BB
113094,130,2,0,No Deposit,0,175,BB
100411,130,2,0,No Deposit,0,8,BB
68772,130,2,0,Non Refund,0,186,BB
69970,130,2,0,Non Refund,0,210,BB
66154,130,2,0,Non Refund,0,96,BB
117032,130,2,0,No Deposit,0,63,No meal
56157,130,2,0,No Deposit,0,41,BB
70159,130,2,0,No Deposit,0,59,No meal
100826,130,2,0,No Deposit,0,32,BB
66148,130,2,0,Non Refund,0,96,BB
68960,130,2,0,Non Refund,0,129,BB
67218,130,2,0,No Deposit,0,5,BB
111782,130,2,0,No Deposit,0,20,No meal
98780,130,2,0,No Deposit,0,114,BB
70586,130,2,0,Non Refund,0,135,BB
68728,130,2,0,Non Refund,0,186,BB
59455,130,2,0,No Deposit,0,11,BB
68687,130,2,0,Non Refund,0,186,BB
47914,130,2,0,Non Refund,0,161,HB
66751,130,2,0,Non Refund,0,82,BB
72535,130,2,0,No Deposit,0,84,No meal
117630,130,2,0,No Deposit,0,75,No meal
69706,130,2,0,No Deposit,0,281,BB
98596,130,2,0,No Deposit,0,12,BB
66761,130,2,0,Non Refund,0,82,BB
66682,130,2,0,Non Refund,0,157,BB
68690,130,2,0,Non Refund,0,186,BB
68762,130,2,0,Non Refund,0,186,BB
68950,130,2,0,Non Refund,0,129,BB
66743,130,2,0,Non Refund,0,82,BB
68774,130,2,0,Non Refund,0,186,BB
70257,130,2,0,Non Refund,0,129,BB
68419,130,2,0,Non Refund,0,181,BB
51836,130,2,0,Non Refund,0,213,BB
96759,130,2,0,No Deposit,0,48,BB
56168,130,2,0,No Deposit,0,41,BB
87727,130,2,0,No Deposit,0,19,BB
70251,130,2,0,Non Refund,0,155,BB
70584,130,2,0,Non Refund,0,135,BB
71015,130,2,0,No Deposit,0,27,No meal
71990,130,2,0,No Deposit,0,63,No meal
51869,130,2,0,Non Refund,0,213,BB
68417,130,2,0,Non Refund,0,181,
96742,130,2,0,No Deposit,0,48,BB
68746,130,2,0,Non Refund,0,186,BB
72590,130,2,0,No Deposit,0,92,No meal
69425,130,2,0,Non Refund,0,178,BB
68416,130,2,0,Non Refund,0,181,BB
51843,130,2,0,Non Refund,0,213,BB
68714,130,2,0,Non Refund,0,186,BB
68695,130,2,0,Non Refund,0,186,BB
66164,130,2,0,Non Refund,0,96,BB
67311,130,2,0,No Deposit,0,35,BB
48898,130,2,0,Non Refund,0,101,BB
66218,130,2,0,Non Refund,0,126,BB
69411,130,2,0,Non Refund,0,178,BB
68693,130,2,0,Non Refund,0,186,BB
340,130.05,2,2,No Deposit,0,100,BB
108985,130.1,2,0,No Deposit,0,108,HB
65168,130.5,2,0,No Deposit,0,104,BB
117711,130.5,2,0,No Deposit,0,175,BB
117693,130.5,2,0,No Deposit,0,108,BB
117768,130.5,2,0,No Deposit,0,156,BB
113747,130.5,2,0,No Deposit,0,168,BB
99615,130.5,2,0,No Deposit,0,1,BB
99361,130.5,2,0,No Deposit,0,184,HB
111878,130.5,2,0,No Deposit,0,23,BB
110103,130.5,2,0,No Deposit,0,17,BB
66443,130.5,2,0,No Deposit,0,186,BB
109748,130.5,2,0,No Deposit,0,59,BB
66450,130.5,2,0,No Deposit,0,168,BB
72447,130.5,2,0,No Deposit,0,146,BB
69904,130.5,2,0,No Deposit,0,191,BB
117411,130.5,2,0,No Deposit,0,144,BB
117113,130.5,2,0,No Deposit,0,165,BB
110104,130.5,2,0,No Deposit,0,17,BB
113501,130.5,2,0,No Deposit,0,218,BB
117766,130.5,2,0,No Deposit,0,156,BB
65714,130.5,2,0,No Deposit,0,141,BB
114963,130.5,2,0,No Deposit,0,87,BB
116462,130.5,2,0,No Deposit,0,138,BB
72232,130.5,2,0,No Deposit,0,216,BB
36976,130.5,2,0,No Deposit,0,339,HB
116512,130.5,2,0,No Deposit,0,132,BB
117063,130.5,2,0,No Deposit,0,174,BB
116435,130.5,2,0,No Deposit,0,135,BB
71791,130.5,2,0,No Deposit,0,150,BB
53100,130.5,2,1,No Deposit,0,100,BB
116861,130.5,2,0,No Deposit,0,171,BB
64765,130.5,2,0,No Deposit,0,98,BB
109601,130.5,2,0,No Deposit,0,129,BB
94404,130.5,2,1,No Deposit,0,139,BB
111519,130.6,2,0,No Deposit,0,39,No meal
92815,130.68,2,0,No Deposit,0,29,BB
107302,130.7,2,1,No Deposit,0,8,BB
77714,130.75,2,0,No Deposit,0,5,BB
52230,130.8,2,0,No Deposit,0,28,BB
97167,130.94,2,0,No Deposit,0,1,BB
87484,131,2,0,No Deposit,0,0,BB
24373,131,2,0,No Deposit,0,24,BB
34792,131,2,0,No Deposit,0,87,BB
1656,131,2,0,No Deposit,0,0,BB
16639,131,2,1,No Deposit,0,0,BB
24468,131,2,0,No Deposit,0,0,BB
35040,131,2,0,No Deposit,0,288,No meal
27771,131,2,0,No Deposit,0,0,BB
25032,131,2,0,No Deposit,0,25,BB
23124,131,2,1,No Deposit,0,13,BB
26085,131,2,0,No Deposit,0,25,BB
34660,131,2,2,No Deposit,0,0,BB
211,131,2,0,No Deposit,0,1,BB
16243,131,2,0,No Deposit,0,1,BB
86355,131,2,0,No Deposit,0,9,BB
82958,131,2,0,No Deposit,0,2,HB
23743,131.1,2,0,No Deposit,0,3,BB
15403,131.13,2,0,No Deposit,0,143,HB
1751,131.14,2,0,No Deposit,0,2,BB
112574,131.2,2,0,No Deposit,0,8,No meal
48262,131.4,2,0,No Deposit,0,32,BB
113634,131.4,2,0,No Deposit,0,130,BB
95569,131.4,2,0,No Deposit,0,71,BB
53294,131.4,2,0,No Deposit,0,76,BB
38877,131.4,2,0,No Deposit,0,324,BB
91604,131.4,2,0,No Deposit,0,36,BB
59820,131.4,2,0,No Deposit,0,50,HB
16089,131.5,2,0,No Deposit,0,33,BB
26870,131.6,2,0,No Deposit,0,272,BB
25395,131.6,2,0,No Deposit,0,227,BB
97868,131.66,2,0,No Deposit,0,114,BB
92141,131.7,2,1,No Deposit,0,48,BB
54949,131.75,2,0,No Deposit,0,174,HB
53858,131.75,2,0,No Deposit,0,65,BB
8285,131.75,2,0,No Deposit,0,36,BB
10880,132,2,0,No Deposit,0,66,HB
98001,132,2,0,No Deposit,0,204,BB
34614,132,2,0,No Deposit,0,65,HB
27657,132,2,0,No Deposit,0,172,BB
109068,132,2,0,No Deposit,0,64,BB
89773,132,2,0,No Deposit,0,141,BB
25184,132.16,2,0,No Deposit,0,0,BB
57495,132.3,2,0,No Deposit,0,77,BB
57208,132.3,2,0,No Deposit,0,135,BB
57233,132.3,2,0,No Deposit,0,157,BB
98639,132.3,2,0,No Deposit,0,88,BB
57809,132.3,2,0,No Deposit,0,127,BB
98695,132.3,2,0,No Deposit,0,105,BB
57601,132.3,2,0,No Deposit,0,81,BB
51386,132.3,2,0,No Deposit,0,168,BB
98303,132.3,2,0,No Deposit,0,155,BB
57218,132.3,2,0,No Deposit,0,135,BB
486,132.3,2,0,No Deposit,0,90,HB
78716,132.33,2,0,No Deposit,0,3,BB
113619,132.43,2,0,No Deposit,0,129,BB
15864,132.44,2,0,No Deposit,0,37,BB
15258,132.44,2,0,No Deposit,0,0,BB
644,132.5,2,0,No Deposit,0,105,BB
117022,132.5,2,1,No Deposit,0,90,BB
114115,132.55,2,1,No Deposit,0,47,BB
88623,132.6,2,0,No Deposit,0,89,BB
24668,132.6,2,0,No Deposit,0,69,BB
89055,132.6,2,0,No Deposit,0,93,BB
87951,132.6,2,0,No Deposit,0,102,BB
88950,132.6,2,0,No Deposit,0,95,BB
88776,132.6,2,0,No Deposit,0,94,BB
16484,132.75,2,2,No Deposit,0,3,BB
12514,132.86,2,0,No Deposit,0,227,BB
115991,132.9,2,0,No Deposit,0,165,BB
92702,132.9,2,0,No Deposit,0,51,BB
71747,132.92,2,0,No Deposit,0,146,BB
93265,132.96,2,0,No Deposit,0,159,HB
15251,133,2,0,No Deposit,0,46,HB
8010,133,2,0,No Deposit,0,57,BB
1237,133,2,0,No Deposit,0,58,HB
106361,133,2,0,No Deposit,0,19,BB
76929,133,2,0,No Deposit,0,1,BB
102415,133,2,0,No Deposit,0,0,BB
665,133,2,0,No Deposit,0,47,HB
24239,133,2,0,No Deposit,0,0,BB
15802,133,2,0,No Deposit,0,80,HB
21946,133,2,0,No Deposit,0,9,HB
69471,133,2,0,No Deposit,0,134,No meal
110139,133,2,0,No Deposit,0,26,No meal
15656,133,2,0,No Deposit,0,68,HB
66561,133,2,0,No Deposit,0,22,No meal
100855,133.03,2,0,No Deposit,0,42,BB
112353,133.06,2,1,No Deposit,0,135,BB
38652,133.07,2,1,No Deposit,0,176,BB
60992,133.11,2,2,No Deposit,0,20,BB
65114,133.2,2,1,No Deposit,0,173,BB
107735,133.2,2,0,No Deposit,0,67,BB
72310,133.2,2,0,No Deposit,0,181,BB
107737,133.2,2,0,No Deposit,0,67,BB
109471,133.33,2,0,No Deposit,0,44,BB
109480,133.33,2,0,No Deposit,0,44,BB
115205,133.33,2,0,No Deposit,0,35,No meal
109478,133.33,2,0,No Deposit,0,44,BB
90975,133.33,2,0,No Deposit,0,9,BB
38453,133.4,2,0,No Deposit,0,206,BB
41946,133.5,2,0,No Deposit,0,4,BB
117677,133.65,2,1,No Deposit,0,167,BB
98310,133.75,2,0,No Deposit,0,28,BB
86991,133.8,2,0,No Deposit,0,26,HB
1181,134,2,0,No Deposit,0,96,BB
53147,134,2,0,No Deposit,0,5,No meal
15011,134,2,1,No Deposit,0,0,BB
8078,134,2,0,No Deposit,0,193,BB
72030,134,2,0,No Deposit,0,25,No meal
785,134,2,0,No Deposit,0,71,BB
8268,134,2,0,No Deposit,0,18,BB
6842,134,2,0,No Deposit,0,159,BB
15210,134,2,0,No Deposit,0,156,BB
85106,134,2,0,No Deposit,0,0,BB
37678,134,2,1,No Deposit,0,155,BB
78395,134,2,0,No Deposit,0,28,BB
15789,134,2,0,No Deposit,0,78,BB
1175,134,2,0,No Deposit,0,122,BB
14290,134,2,0,No Deposit,0,211,BB
35653,134,2,0,No Deposit,0,36,BB
98170,134.1,2,0,No Deposit,0,31,BB
53475,134.1,2,1,No Deposit,0,70,BB
95125,134.1,2,0,No Deposit,0,45,BB
14943,134.1,2,0,No Deposit,0,130,HB
55141,134.1,2,1,No Deposit,0,92,BB
39297,134.1,2,0,No Deposit,0,238,HB
110832,134.1,2,0,No Deposit,0,43,BB
56110,134.1,2,0,No Deposit,0,55,No meal
88050,134.16,2,0,No Deposit,0,99,BB
114931,134.5,2,0,No Deposit,0,49,No meal
15438,134.73,2,0,No Deposit,0,460,HB
6762,134.73,2,0,No Deposit,0,398,HB
107586,134.73,2,0,No Deposit,0,30,HB
14970,134.75,2,1,No Deposit,0,50,BB
97726,134.78,2,0,No Deposit,0,32,BB
39116,134.85,2,0,No Deposit,0,315,HB
38519,134.86,2,0,No Deposit,0,162,BB
117583,135,2,1,No Deposit,0,83,BB
68798,135,2,0,Non Refund,0,55,BB
89235,135,2,0,No Deposit,0,86,BB
70637,135,2,0,No Deposit,0,121,BB
108695,135,2,1,No Deposit,0,61,BB
90248,135,2,0,No Deposit,0,137,BB
113749,135,2,1,No Deposit,0,121,BB
68805,135,2,0,Non Refund,0,55,BB
114039,135,2,1,No Deposit,0,215,BB
57842,135,2,1,No Deposit,0,76,BB
67002,135,2,0,No Deposit,0,99,BB
14961,135,2,0,No Deposit,0,50,HB
573,135,2,0,No Deposit,0,41,BB
578,135,2,0,No Deposit,0,69,BB
28996,135,2,0,No Deposit,0,21,HB
36860,135,2,0,No Deposit,0,1,BB
38114,135,2,0,No Deposit,0,98,BB
110608,135,2,0,No Deposit,0,99,BB
72111,135,2,0,No Deposit,0,62,BB
24052,135,2,2,No Deposit,0,39,BB
80900,135,2,0,Non Refund,0,223,HB
86618,135,2,0,No Deposit,0,154,BB
37028,135,2,0,No Deposit,0,4,BB
98206,135,2,1,No Deposit,0,150,BB
70495,135,2,1,No Deposit,0,142,BB
84586,135,2,0,No Deposit,1,0,BB
110914,135,2,0,No Deposit,0,153,BB
118128,135,2,1,No Deposit,0,196,BB
624,135,2,0,No Deposit,0,55,BB
97730,135,2,0,No Deposit,0,17,BB
71253,135,2,0,No Deposit,0,53,No meal
70092,135,2,0,No Deposit,0,51,No meal
58355,135,2,1,No Deposit,0,146,BB
80887,135,2,0,Non Refund,0,218,HB
68194,135,2,0,No Deposit,0,101,BB
80905,135,2,0,Non Refund,0,223,HB
12182,135,2,0,No Deposit,0,129,BB
116928,135,2,0,No Deposit,0,133,No meal
80894,135,2,0,Non Refund,0,218,HB
19960,135,2,0,No Deposit,0,21,No meal
80922,135,2,0,Non Refund,0,192,HB
72836,135,2,1,No Deposit,0,217,BB
73041,135,2,0,No Deposit,0,155,No meal
612,135,2,0,No Deposit,0,44,BB
38255,135,2,0,No Deposit,0,44,BB
111059,135,2,0,No Deposit,0,114,BB
99245,135,2,0,No Deposit,0,3,No meal
109421,135,2,0,No Deposit,0,62,BB
65707,135,2,0,No Deposit,0,53,BB
36630,135,2,0,No Deposit,0,24,BB
114313,135,2,0,No Deposit,0,115,BB
80917,135,2,0,Non Refund,0,192,HB
36359,135.1,2,1,No Deposit,0,132,BB
66706,135.13,2,0,No Deposit,0,139,HB
88355,135.15,2,1,No Deposit,0,77,BB
25207,135.3,2,2,No Deposit,0,232,HB
25142,135.3,2,0,No Deposit,0,293,HB
69431,135.33,2,0,No Deposit,0,142,No meal
113160,135.33,2,0,No Deposit,0,27,No meal
37864,135.36,2,0,No Deposit,0,185,BB
90723,135.5,2,0,No Deposit,0,0,No meal
65945,135.51,2,0,No Deposit,0,97,BB
34436,135.67,2,0,No Deposit,0,24,HB
89637,135.8,2,0,No Deposit,0,16,BB
94290,135.9,2,0,No Deposit,0,62,BB
96121,135.9,2,0,No Deposit,0,137,BB
86135,135.9,2,0,No Deposit,0,33,BB
27733,135.9,2,0,No Deposit,0,26,BB
54483,135.9,2,1,No Deposit,0,90,BB
96231,135.9,2,0,No Deposit,0,31,BB
67522,135.9,2,0,No Deposit,0,287,BB
92146,135.9,2,0,No Deposit,0,36,BB
93049,135.9,2,0,No Deposit,0,49,BB
55142,135.9,2,0,No Deposit,0,47,BB
97191,135.9,2,0,No Deposit,0,48,BB
54203,135.9,2,0,No Deposit,0,52,BB
55176,135.9,2,0,No Deposit,0,38,BB
50079,135.9,2,0,No Deposit,0,110,BB
54187,135.9,2,0,No Deposit,0,56,BB
88149,136,2,1,No Deposit,0,114,BB
11965,136,2,0,No Deposit,0,29,BB
27303,136,2,0,No Deposit,0,0,BB
11939,136,2,0,No Deposit,0,95,BB
64545,136,2,0,No Deposit,0,70,HB
12114,136,2,0,No Deposit,0,28,BB
58240,136,2,0,No Deposit,0,8,No meal
78909,136,2,0,No Deposit,0,28,BB
44013,136,2,0,No Deposit,0,80,HB
42421,136.14,2,0,No Deposit,0,10,BB
3692,136.5,2,0,No Deposit,0,165,No meal
3649,136.5,2,0,No Deposit,0,165,No meal
3657,136.5,2,0,No Deposit,0,165,No meal
3646,136.5,2,0,No Deposit,0,165,No meal
3696,136.5,2,0,No Deposit,0,165,No meal
3666,136.5,2,0,No Deposit,0,165,No meal
94440,136.52,2,1,No Deposit,0,32,BB
89176,136.72,2,0,No Deposit,0,30,BB
66310,136.8,2,1,No Deposit,0,110,BB
110861,136.8,2,0,No Deposit,0,8,BB
65261,136.8,2,1,No Deposit,0,90,BB
109875,136.8,2,0,No Deposit,0,69,HB
59986,136.8,2,0,No Deposit,0,57,HB
103395,136.8,2,0,No Deposit,0,108,HB
10760,137,2,0,No Deposit,0,45,HB
35543,137,2,0,No Deposit,0,172,HB
96296,137,2,0,No Deposit,0,230,BB
96295,137,2,0,No Deposit,0,230,BB
39051,137,2,0,No Deposit,0,81,BB
90582,137.1,2,0,No Deposit,0,95,BB
66732,137.14,2,0,No Deposit,0,12,No meal
111885,137.25,2,0,No Deposit,0,102,BB
111373,137.25,2,0,No Deposit,0,88,BB
111867,137.25,2,0,No Deposit,0,112,BB
110141,137.5,2,0,No Deposit,0,27,No meal
95097,137.52,2,0,No Deposit,0,32,BB
56150,137.52,2,0,No Deposit,0,32,BB
12444,137.57,2,0,No Deposit,0,177,BB
49823,137.67,2,0,No Deposit,0,22,BB
48651,137.7,2,0,No Deposit,0,67,BB
15141,137.7,2,0,No Deposit,0,20,BB
57031,137.7,2,0,No Deposit,0,134,BB
110344,137.7,2,0,No Deposit,0,137,BB
53686,137.7,2,0,No Deposit,0,56,BB
10749,137.71,2,0,No Deposit,0,53,HB
116953,137.75,2,0,No Deposit,0,158,BB
71867,137.75,2,0,No Deposit,0,128,BB
117974,137.85,2,1,No Deposit,0,183,BB
15298,137.9,2,0,No Deposit,0,67,BB
55298,137.91,2,2,No Deposit,0,128,BB
14826,138,2,0,No Deposit,1,2,BB
47151,138,2,0,No Deposit,0,11,HB
76175,138,2,0,No Deposit,0,0,BB
94944,138,2,0,No Deposit,0,1,No meal
94588,138,2,0,No Deposit,0,0,BB
70822,138,2,0,No Deposit,0,10,BB
40515,138,2,0,No Deposit,0,0,BB
78005,138,2,0,No Deposit,0,5,BB
43384,138,2,0,No Deposit,0,96,HB
37016,138,2,0,No Deposit,0,0,BB
24672,138,2,0,No Deposit,0,108,HB
94473,138.05,2,0,No Deposit,0,14,BB
101939,138.33,2,0,No Deposit,0,4,HB
65403,138.33,2,0,No Deposit,0,17,No meal
39186,138.38,2,0,No Deposit,0,225,BB
13267,138.38,2,0,No Deposit,0,307,BB
13278,138.38,2,0,No Deposit,0,341,BB
12939,138.38,2,0,No Deposit,0,292,BB
6453,138.47,2,0,No Deposit,0,98,BB
1764,138.6,2,0,No Deposit,0,10,BB
112049,138.6,2,0,No Deposit,0,240,BB
68910,138.6,2,0,No Deposit,0,207,BB
112298,138.6,2,0,No Deposit,0,198,BB
25653,138.6,2,0,No Deposit,0,87,BB
112155,138.83,2,0,No Deposit,0,187,BB
54509,139,2,0,No Deposit,0,3,No meal
26931,139,2,0,No Deposit,0,0,BB
92445,139,2,0,No Deposit,0,4,No meal
96928,139,2,0,No Deposit,0,27,No meal
85073,139,2,0,No Deposit,0,0,BB
116000,139,2,0,No Deposit,0,16,BB
94240,139,2,0,No Deposit,0,21,No meal
54791,139,2,0,No Deposit,0,11,No meal
99376,139,2,0,No Deposit,0,26,BB
27905,139,2,0,No Deposit,0,13,BB
95337,139,2,0,No Deposit,0,1,No meal
91811,139,2,0,No Deposit,0,0,No meal
